Provinsi,Kabupaten/Kota,Jenis Ikan,Volume Produksi,Nilai Produksi,Konsumsi
NUSA TENGGARA BARAT,KOTA BIMA,SUNGLIR,1339.636,322050000,0
NUSA TENGGARA BARAT,KOTA BIMA,TENGGIRI,62.118,1552950000,359
NUSA TENGGARA BARAT,KOTA BIMA,TERBANG,854.926,197620000,0
NUSA TENGGARA BARAT,KOTA BIMA,TERI,104.963,1049630000,2118
NUSA TENGGARA BARAT,KOTA BIMA,TONGKOL,263.617,2636170000,0
NUSA TENGGARA BARAT,KOTA BIMA,TUNA,1033.15,6374385000,0
NUSA TENGGARA BARAT,KOTA BIMA,UDANG,1516.602,5270515000,0
NUSA TENGGARA BARAT,KOTA MATARAM,ALU-ALU,12.374,301754000,0
NUSA TENGGARA BARAT,KOTA MATARAM,BARONANG,10.186,331020000,0
NUSA TENGGARA BARAT,KOTA MATARAM,BELANAK,534.132,53280000,0
NUSA TENGGARA BARAT,KOTA MATARAM,BELOSO,17.009,340180000,0
NUSA TENGGARA BARAT,KOTA MATARAM,BIJI NANGKA,948.507,1495740000,0
NUSA TENGGARA BARAT,KOTA MATARAM,CAKALANG,1994.386,2557785000,0
NUSA TENGGARA BARAT,KOTA MATARAM,CUMI-CUMI,236.181,984060000,0
NUSA TENGGARA BARAT,KOTA MATARAM,EKOR KUNING,1120.852,2696520000,0
NUSA TENGGARA BARAT,KOTA MATARAM,GEROT-GEROT,782.273,600520000,0
NUSA TENGGARA BARAT,KOTA MATARAM,GOLOK-GOLOK,914.908,735740000,0
NUSA TENGGARA BARAT,KOTA MATARAM,GULAMAH,982.334,593875000,0
NUSA TENGGARA BARAT,KOTA MATARAM,GURAMI,970.922,2058050000,0
NUSA TENGGARA BARAT,KOTA MATARAM,HARING,16.979,509370000,0
NUSA TENGGARA BARAT,KOTA MATARAM,JULUNG-JULUNG,1501.609,1840400000,0
NUSA TENGGARA BARAT,KOTA MATARAM,KAKAP,50.123,2148745000,0
NUSA TENGGARA BARAT,KOTA MATARAM,KEMBUNG,1127.528,1687135000,1022
NUSA TENGGARA BARAT,KOTA MATARAM,KERAPU,5.563,250335000,0
NUSA TENGGARA BARAT,KOTA MATARAM,KURISI,766.06,2970180000,0
NUSA TENGGARA BARAT,KOTA MATARAM,KUWE,1094.054,4270945000,0
NUSA TENGGARA BARAT,KOTA MATARAM,LAYANG,64.419,1447525000,0
NUSA TENGGARA BARAT,KOTA MATARAM,LAYUR,39.957,599355000,0
NUSA TENGGARA BARAT,KOTA MATARAM,LELE,59.123,1378596000,0
NUSA TENGGARA BARAT,KOTA MATARAM,LEMURU,743.274,1993275000,0
NUSA TENGGARA BARAT,KOTA MATARAM,MANYUNG,77.599,2329895000,0
NUSA TENGGARA BARAT,KOTA MATARAM,MARLIN,710.153,2016855000,0
NUSA TENGGARA BARAT,KOTA MATARAM,MAS,114.39,4711150000,0
NUSA TENGGARA BARAT,KOTA MATARAM,NILA,683.241,18770360000,0
NUSA TENGGARA BARAT,KOTA MATARAM,PARI,1.663,58205000,0
NUSA TENGGARA BARAT,KOTA MATARAM,PATIN,28.117,657773000,0
NUSA TENGGARA BARAT,KOTA MATARAM,PEPEREK,14.771,221565000,0
NUSA TENGGARA BARAT,KOTA MATARAM,RAJUNGAN,1.448,72400000,0
NUSA TENGGARA BARAT,KOTA MATARAM,REMANG,1.532,22980000,0
NUSA TENGGARA BARAT,KOTA MATARAM,SELAR,1358.275,1383825000,332
NUSA TENGGARA BARAT,KOTA MATARAM,SUNGLIR,2988.295,1887877000,0
NUSA TENGGARA BARAT,KOTA MATARAM,SWANGGI,111.534,3388570000,0
NUSA TENGGARA BARAT,KOTA MATARAM,TENGGIRI,1192.501,4556795000,1361
NUSA TENGGARA BARAT,KOTA MATARAM,TONGKOL,119.54,1793100000,0
NUSA TENGGARA BARAT,KOTA MATARAM,TUNA,575.602,1039075000,0
NUSA TENGGARA BARAT,KOTA MATARAM,UDANG,1.757,79065000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BARONANG,200.016,3000240000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BAWAL,340.393,6529575000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BAWAL AIR TAWAR,81.365,1790030000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BAWAL LAUT,2.84,142000000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BELANAK,23.3,233000000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BELUT,4.454,267240000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BETOK,6.234,93510000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,BIJI NANGKA,10.732,128784000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,CAKALANG,989.261,18876210000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,CUMI-CUMI,83.553,3759885000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,EKOR KUNING,64.672,646720000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,GABUS,4.333,151655000,11
NUSA TENGGARA BARAT,LOMBOK BARAT,GEROT-GEROT,43.273,649095000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,GOLOK-GOLOK,926.58,756855000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,GULAMAH,89.64,1344600000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,GURAMI,114.441,5722050000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,GURITA,16.752,502560000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,JULUNG-JULUNG,82.825,828250000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,KACI-KACI,307.902,13360590495,0
NUSA TENGGARA BARAT,LOMBOK BARAT,KAKAP,922.229,14639800000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,KEMBUNG,251.234,8282395000,624
NUSA TENGGARA BARAT,LOMBOK BARAT,KEPITING,912.503,10079590000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,KERAPU,350.715,20295870000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,KURISI,302.898,8297280000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,KUWE,290.197,10156895000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LAYANG,1081.163,27029075000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LAYARAN,127.881,3197025000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LAYUR,211.734,3487020000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LELE,0,22921740000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LEMURU,565.151,5651510000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LENCAM,66.052,2642080000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,LOBSTER,2.808,1062350000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,MANYUNG,35.58,889500000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,MAS,858.061,19687890000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,MUJAIR,303.597,5759604000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,NILA,505.005,207962508000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,PARI,283.013,8490390000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,PATIN,168.205,4541535000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,PEPEREK,62.02,620200000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,RAJUNGAN,1662.759,7959006000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,RUMPUT LAUT GRACILARIA,0,167410690000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,SARDEN,169.228,1692280000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,SEBELAH,76.629,1915725000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,SELAR,228.886,3433290000,286
NUSA TENGGARA BARAT,LOMBOK BARAT,SOTONG,3.003,105105000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,SUNGLIR,33.767,675340000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,TAWES,74.116,1250020000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,TENGGIRI,298.003,19788590000,110
NUSA TENGGARA BARAT,LOMBOK BARAT,TERBANG,277.941,6948525000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,TERI,266.098,6652450000,1089
NUSA TENGGARA BARAT,LOMBOK BARAT,TONGKOL,481,25357065000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,TUNA,936.275,37451000000,0
NUSA TENGGARA BARAT,LOMBOK BARAT,UDANG,61.62,78001190000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,ALU-ALU,100,2500000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,BANDENG,29.179,729475000,27
NUSA TENGGARA BARAT,LOMBOK TENGAH,BARONANG,1310.799,794717968,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,BAWAL,100,2000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,BAWAL LAUT,21.446,1072300000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,BELANAK,2597.604,110979678,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,BETOK,6.5,117400200,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,BIJI NANGKA,507.799,165261000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,CAKALANG,1253.699,15991288725,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,CUMI-CUMI,27.9,1150397700,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,EKOR KUNING,100,3000000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,GABUS,603.04,287474100,30
NUSA TENGGARA BARAT,LOMBOK TENGAH,GEROT-GEROT,600,8130870,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,GURAMI,600,27000000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,GURITA,54.699,2376211209,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,JULUNG-JULUNG,801.9,40500000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,KAKAP,1773.674,1274589817,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,KEMBUNG,17.3,296954500,187
NUSA TENGGARA BARAT,LOMBOK TENGAH,KEPITING,6.499,389940000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,KERAPU,55.978,3211529900,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,KERONG-KERONG,1598.709,198266697,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,KURISI,3.2,96000000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,KUWE,67.766,1697133849,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LAYANG,2246.738,1106132700,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LAYUR,3710.2,228018800,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LELE,646.07,11306225000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LEMADANG,153.28,3163174525,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LEMURU,593.513,5964740000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LENCAM,1761.6,259839090,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,LOBSTER,12.6,3665318500,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,MARLIN,23.923,600075475,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,MAS,624.815,21798625000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,MUJAIR,1320,19800000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,NILA,761.601,236024181000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,PARI,14.301,525332364,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,PEPEREK,1000,12000000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,RAJUNGAN,37.501,1181133519,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,RUMPUT LAUT COTTONII,0,80407930500,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,SARDEN,6.9,69000000,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,SELAR,209.899,130334118,357
NUSA TENGGARA BARAT,LOMBOK TENGAH,TALANG-TALANG,100,2370630,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,TAWES,19.19,312125540,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,TENGGIRI,1700,68000000,152
NUSA TENGGARA BARAT,LOMBOK TENGAH,TONGKOL,647.071,3037711921,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,TUNA,142.481,4915636150,0
NUSA TENGGARA BARAT,LOMBOK TENGAH,UDANG,903.603,43995991893,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,BAWAL,420,9240000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,BAWAL AIR TAWAR,3.6,90000000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,BIJI NANGKA,7.777,155540000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,CAKALANG,2834.77,19187316768,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,CUMI-CUMI,1440.689,51911380000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,EKOR KUNING,320.763,221460000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,GEROT-GEROT,162.092,4052300000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,GURITA,60.349,1508725000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,HIU,98.216,3437560000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,JULUNG-JULUNG,483.911,232512000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,KAKAP,1570.152,25269225000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,KEMBUNG,530.361,14830890000,329
NUSA TENGGARA BARAT,LOMBOK TIMUR,KERAPU,720.328,19921660050,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,KURISI,507.176,10143520000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,KUWE,180.951,3257118000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LAYANG,2543.696,20369240000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LAYARAN,1120.046,63280000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LAYUR,252.902,3086157500,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LELE,692.998,13859960000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LEMADANG,439.674,851088000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LEMURU,1876.196,48959034000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LENCAM,642.342,1837860000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,LOBSTER,68.006,20401800000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,MARLIN,77.844,2335320000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,MAS,220.146,55990410000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,NILA,534.693,557627208000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,PARI,661.132,914960000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,RAJUNGAN,274.412,9604420000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,RUMPUT LAUT COTTONII,0,15136642500,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,TERBANG,57.26,572600000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,TERI,265.303,2653030000,2556
NUSA TENGGARA BARAT,LOMBOK TIMUR,TONGKOL,1899.127,71132472864,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,TUNA,2282.869,69083180000,0
NUSA TENGGARA BARAT,LOMBOK TIMUR,UDANG,221.085,939812470000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,ALU-ALU,31.971,1090587000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,BARONANG,206.106,7563855000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,BIJI NANGKA,429.168,9890688000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,CAKALANG,648.618,583641000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,CUMI-CUMI,60.051,3036522000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,GURAMI,216,7776000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,JULUNG-JULUNG,90.003,2759856000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,KAKAP,410.664,270294000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,KEMBUNG,355.341,8883525000,623
NUSA TENGGARA BARAT,LOMBOK UTARA,KERAPU,417.222,19143480000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,KURISI,380.553,12359979000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,KUWE,18.36,633849000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,LAYANG,2037.171,39028290000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,LAYARAN,75,1320330,0
NUSA TENGGARA BARAT,LOMBOK UTARA,LAYUR,1071.405,7210518000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,LELE,3.036,75900000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,LEMADANG,20.889,510849000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,LEMURU,275.217,7581639000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,NILA,14.754,516390000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,PARI,900,13500000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,PATIN,1.386,34650000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,SELAR,1034.109,19731978000,352
NUSA TENGGARA BARAT,LOMBOK UTARA,SUNGLIR,616.803,81702000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,TENGGIRI,199.254,6973890000,245
NUSA TENGGARA BARAT,LOMBOK UTARA,TERBANG,23.295,371865000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,TERI,80.997,303600000,2783
NUSA TENGGARA BARAT,LOMBOK UTARA,TONGKOL,2062.332,32892504000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,TUNA,30.687,1317330000,0
NUSA TENGGARA BARAT,LOMBOK UTARA,UDANG,707.796,45219240000,0
NUSA TENGGARA BARAT,SUMBAWA,BANDENG,0,79109550000,1110
NUSA TENGGARA BARAT,SUMBAWA,BARONANG,66.891,1337820000,0
NUSA TENGGARA BARAT,SUMBAWA,BAWAL AIR TAWAR,63.3,1582500000,0
NUSA TENGGARA BARAT,SUMBAWA,BELANAK,4902.351,4057235000,0
NUSA TENGGARA BARAT,SUMBAWA,BETOK,60.436,725232000,0
NUSA TENGGARA BARAT,SUMBAWA,CAKALANG,2744.329,19242260000,0
NUSA TENGGARA BARAT,SUMBAWA,CUMI-CUMI,822.397,2017950000,0
NUSA TENGGARA BARAT,SUMBAWA,EKOR KUNING,4227.445,73819640000,0
NUSA TENGGARA BARAT,SUMBAWA,GABUS,47.761,1194025000,39
NUSA TENGGARA BARAT,SUMBAWA,GULAMAH,482.549,40600000,0
NUSA TENGGARA BARAT,SUMBAWA,JULUNG-JULUNG,65.702,657020000,0
NUSA TENGGARA BARAT,SUMBAWA,KACI-KACI,2154.845,22897140000,0
NUSA TENGGARA BARAT,SUMBAWA,KAKAP,3614.838,98498845000,0
NUSA TENGGARA BARAT,SUMBAWA,KEMBUNG,1813.714,23966600000,718
NUSA TENGGARA BARAT,SUMBAWA,KERAPU,4174.992,94943610000,0
NUSA TENGGARA BARAT,SUMBAWA,KURISI,5199.519,47292535000,0
NUSA TENGGARA BARAT,SUMBAWA,KUWE,2162.865,35538580000,0
NUSA TENGGARA BARAT,SUMBAWA,LAYANG,2159.132,38360696500,0
NUSA TENGGARA BARAT,SUMBAWA,LELE,685.863,17146575000,0
NUSA TENGGARA BARAT,SUMBAWA,LEMURU,5018.15,63146050000,0
NUSA TENGGARA BARAT,SUMBAWA,LENCAM,4451.94,79033205000,0
NUSA TENGGARA BARAT,SUMBAWA,MAS,483.413,12085325000,0
NUSA TENGGARA BARAT,SUMBAWA,MUJAIR,201.552,3023280000,0
NUSA TENGGARA BARAT,SUMBAWA,NILA,1558.197,37344035000,0
NUSA TENGGARA BARAT,SUMBAWA,PARI,2670.125,21283520000,0
NUSA TENGGARA BARAT,SUMBAWA,PEPEREK,1138.547,3952910000,0
NUSA TENGGARA BARAT,SUMBAWA,RAJUNGAN,3575.534,908490000,0
NUSA TENGGARA BARAT,SUMBAWA,RUMPUT LAUT SARGASSUM,294.658,1356209000,0
NUSA TENGGARA BARAT,SUMBAWA,RUMPUT LAUT SPINOSUM,0,1627671654000,0
NUSA TENGGARA BARAT,SUMBAWA,SELAR,3186.915,37964100000,139
NUSA TENGGARA BARAT,SUMBAWA,TAWES,223.154,3133872000,0
NUSA TENGGARA BARAT,SUMBAWA,TENGGIRI,2664.375,28449330000,612
NUSA TENGGARA BARAT,SUMBAWA,TERI,960.459,21512895000,1426
NUSA TENGGARA BARAT,SUMBAWA,TIRAM,39.072,976800000,0
NUSA TENGGARA BARAT,SUMBAWA,TONGKOL,4226.238,64830740000,0
NUSA TENGGARA BARAT,SUMBAWA,TUNA,1367.221,42754555000,0
NUSA TENGGARA BARAT,SUMBAWA,UBUR-UBUR,0,168134000000,0
NUSA TENGGARA BARAT,SUMBAWA,UDANG,1922.748,8121521760000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,BANDENG,2.04,81600000,186
NUSA TENGGARA BARAT,SUMBAWA BARAT,BARONANG,108.41,1766760000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,BELANAK,135.187,1943071000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,BIJI NANGKA,365.584,6580512000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,CAKALANG,204.931,5123275000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,CUMI-CUMI,165.526,6162490000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,EKOR KUNING,35.832,716640000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,GABUS,61.162,963806000,343
NUSA TENGGARA BARAT,SUMBAWA BARAT,GURITA,55.12,1653600000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,KAKAP,249.497,7346395000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,KEMBUNG,226.489,6452995000,1717
NUSA TENGGARA BARAT,SUMBAWA BARAT,KEPITING,190.385,6663475000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,KERAPU,51.107,1577970000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,KERONG-KERONG,121.694,1857670000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,KURISI,161.913,3017402000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,KUWE,250.246,6889140000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,LAYANG,129.444,2005160000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,LAYARAN,77.586,1309700000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,LAYUR,52.692,941964000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,LELE,14.506,362650000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,LEMURU,285.9,4651500000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,LENCAM,72.246,1444920000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,MUJAIR,57.969,1159380000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,NILA,203.661,6854125000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,PEPEREK,16.17,161700000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,RAJUNGAN,234.352,8202320000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,RUMPUT LAUT SPINOSUM,0,25234449000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,SARDEN,211.422,3171330000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,SELAR,245.07,5234233000,1264
NUSA TENGGARA BARAT,SUMBAWA BARAT,TENGGIRI,108.323,3665805000,558
NUSA TENGGARA BARAT,SUMBAWA BARAT,TERI,56.35,845250000,2343
NUSA TENGGARA BARAT,SUMBAWA BARAT,TONGKOL,93.9,1647500000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,TUNA,102.8,3598000000,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,UDANG,34.481,92037610000,0
NUSA TENGGARA TIMUR,ALOR,ALU-ALU,80.182,84704000,0
NUSA TENGGARA TIMUR,ALOR,BANDENG,9.474,568440000,0
NUSA TENGGARA TIMUR,ALOR,BARONANG,303.902,6222100268,0
NUSA TENGGARA TIMUR,ALOR,BAWAL,9,180,0
NUSA TENGGARA TIMUR,ALOR,BAYEMAN,2.628,26280000,0
NUSA TENGGARA TIMUR,ALOR,BELANAK,121.551,238760587,0
NUSA TENGGARA TIMUR,ALOR,BELUT,62,1240000,0
NUSA TENGGARA TIMUR,ALOR,BIJI NANGKA,1894.536,5070499798,0
NUSA TENGGARA TIMUR,ALOR,CAKALANG,663.216,903684714,0
NUSA TENGGARA TIMUR,ALOR,EKOR KUNING,389.25,993734622,0
NUSA TENGGARA TIMUR,ALOR,GURITA,1.431,42930000,0
NUSA TENGGARA TIMUR,ALOR,JULUNG-JULUNG,72.981,1043790000,0
NUSA TENGGARA TIMUR,ALOR,KACI-KACI,7.904,165984000,0
NUSA TENGGARA TIMUR,ALOR,KAKAP,1962.538,36009236297,0
NUSA TENGGARA TIMUR,ALOR,KEMBUNG,991.61,1934938351,473
NUSA TENGGARA TIMUR,ALOR,KERAPU,2446.777,89408415294,0
NUSA TENGGARA TIMUR,ALOR,KURISI,2.385,35775000,0
NUSA TENGGARA TIMUR,ALOR,KUWE,1393.159,22999840896,0
NUSA TENGGARA TIMUR,ALOR,LAYANG,5431.34,24839692449,0
NUSA TENGGARA TIMUR,ALOR,LELE,6.477,323850000,0
NUSA TENGGARA TIMUR,ALOR,LEMURU,182.224,193870000,0
NUSA TENGGARA TIMUR,ALOR,PISANG-PISANG,1038.037,1329690444,0
NUSA TENGGARA TIMUR,ALOR,RUMPUT LAUT SPINOSUM,0,4973205000,0
NUSA TENGGARA TIMUR,ALOR,SARDEN,7.768,155360000,0
NUSA TENGGARA TIMUR,ALOR,SELAR,3115.957,16121044085,1620
NUSA TENGGARA TIMUR,ALOR,SEMBILANG,826,8260000,0
NUSA TENGGARA TIMUR,ALOR,SOTONG,14,280,0
NUSA TENGGARA TIMUR,ALOR,TENGGIRI,739.631,191396728,74
NUSA TENGGARA TIMUR,ALOR,TERBANG,5.985,59850000,0
NUSA TENGGARA TIMUR,ALOR,TONGKOL,4924.226,42953202914,0
NUSA TENGGARA TIMUR,ALOR,TUNA,1413.723,20931508585,0
NUSA TENGGARA TIMUR,BELU,ALU-ALU,36.489,547335000,0
NUSA TENGGARA TIMUR,BELU,BANDENG,44.622,2231100000,173
NUSA TENGGARA TIMUR,BELU,BARONANG,7.935,119025000,0
NUSA TENGGARA TIMUR,BELU,BAWAL,9.155,137325000,0
NUSA TENGGARA TIMUR,BELU,BELANAK,27.711,277110000,0
NUSA TENGGARA TIMUR,BELU,CAKALANG,1.914,19140000,0
NUSA TENGGARA TIMUR,BELU,CUMI-CUMI,9.371,468550000,0
NUSA TENGGARA TIMUR,BELU,JULUNG-JULUNG,21.058,210580000,0
NUSA TENGGARA TIMUR,BELU,KACI-KACI,16.472,329440000,0
NUSA TENGGARA TIMUR,BELU,KAKAP,23.405,3351950000,0
NUSA TENGGARA TIMUR,BELU,KEMBUNG,20.686,310290000,1317
NUSA TENGGARA TIMUR,BELU,KERANG,250,2500000,0
NUSA TENGGARA TIMUR,BELU,KERAPU,28.172,563440000,0
NUSA TENGGARA TIMUR,BELU,KUWE,28.278,424170000,0
NUSA TENGGARA TIMUR,BELU,LAYARAN,27.478,274780000,0
NUSA TENGGARA TIMUR,BELU,LAYUR,7.717,77170000,0
